Fecha ;PM10;PM2-5;Velo-viento;Precipitacion;Direccion ;O3;CO;NO;NO2;NOX;SO2;Temperatura ;Radicacion ;HT
1/01/2023 1:00;42;36;0,3;0;283;1,4;0,7;6,5;16,4;22,8;0;12,2;0;86,94
1/01/2023 2:00;55;38;0,5;0;294;4;0,5;2,8;9,6;12,5;0;12;0;86,97
1/01/2023 3:00;50;32;0,4;0;321;2;0,5;4,9;8,7;13,6;0;11,3;0;86,58
1/01/2023 4:00;48;40;0,3;0;303;1,9;0,4;3;6,9;9,8;0;11,3;0;86,76
1/01/2023 5:00;48;39;0,3;0;345;1,2;0,5;8,9;6,5;15,3;0;10,9;0;86,68
1/01/2023 6:00;43;38;0,3;0;262;1;0,4;4,7;6,1;10,8;0;11,2;0;86,93
1/01/2023 7:00;44;31;0,3;0;317;1,4;0,5;10;5,8;15,8;0;11,1;13;86,77
1/01/2023 8:00;41;32;0,3;0;309;5,5;0,5;10,2;4,5;14,7;0;12,9;165;87,63
1/01/2023 9:00;62;49;1,1;0;330;17,3;0,3;3;2,8;5,9;0;15,8;387;79,48
1/01/2023 10:00;58;49;1,2;0;346;20,7;0,2;1,2;2;3,2;0;16,6;189;67,03
1/01/2023 11:00;31;27;0,7;0;357;24,7;0,1;0;0;0;0;19,5;363;56,31
1/01/2023 12:00;20;14;1,2;0;57;25,4;0,1;0;0;0;0;21,6;515;43,63
1/01/2023 13:00;23;12;1,1;0;58;26,6;0,1;0;0;0;0;22,2;505;41,86
1/01/2023 14:00;20;11;1,5;0,1;306;29,8;0,1;0;0;0;0;22,5;555;37,22
1/01/2023 15:00;19;8;3,5;0;272;33,8;0,1;0;0;0;0;20,9;448;47,36
1/01/2023 16:00;20;20;3,3;0;267;31,6;0,1;0;0;0;0;20;354;53,06
1/01/2023 17:00;31;16;1,6;0;231;28,2;0,1;0,2;0,5;0,7;0;17,5;77;60,4
1/01/2023 18:00;20;17;1;0,2;193;24,9;0,1;0;1,3;1,2;0;15,6;0;66,95
1/01/2023 19:00;24;11;0,9;0,4;203;18,6;0,2;0,4;4,2;4,6;0;14,1;0;76,01
1/01/2023 20:00;27;11;0,6;3,3;125;15,2;0,2;1,5;4,9;6,5;0;13,1;0;77,91
1/01/2023 21:00;20;15;0,6;2,2;209;12,5;0,3;2,2;9,1;11,3;0;12,6;0;82,62
1/01/2023 22:00;14;13;0,3;0,2;339;9,3;0,4;1,2;10,5;11,6;0;12,3;0;82,46
1/01/2023 23:00;20;12;0,2;0;328;1,5;0,5;9,9;14;24;0;12;0;82,73
2/01/2023 0:00;20;11;0,3;0;338;1,9;0,4;12,2;10,9;23,1;0;11,8;0;83,53
2/01/2023 1:00;17;14;0,2;0;280;0,8;0,4;12,5;11,1;23,7;0;11,4;0;83,95
2/01/2023 2:00;24;11;0,3;0;318;2,6;0,3;10,9;8;18,9;0;11,7;0;84,96
2/01/2023 3:00;13;9;0,3;0;296;2,8;0,2;9,7;9,6;19,3;0;11,9;0;84,79
2/01/2023 4:00;26;13;0,1;0;268;1,2;0,2;5,2;9,8;14,9;0;11,9;0;84,44
2/01/2023 5:00;22;10;0,2;0;333;1;0,2;21,6;7,9;29,5;0;11,4;0;83,8
2/01/2023 6:00;26;6;0,5;0;345;0,6;0,5;48,7;8,1;56,7;0;11,1;0;84,24
2/01/2023 7:00;31;12;0,5;0;325;0,8;0,5;38,8;9,6;48,4;0;11;6;84,33
2/01/2023 8:00;29;16;0,6;0;312;10,7;0,4;18,7;9,5;28,1;0;12,2;93;82,8
2/01/2023 9:00;36;15;1;0;359;0;0,3;13,3;8;21,2;0;15,3;207;69,84
2/01/2023 10:00;35;19;0,7;0;287;0;0,1;1,7;0,9;2,6;0;17,6;470;61,59
2/01/2023 11:00;13;10;0,7;0;242;0;0,1;4,6;3,7;8,2;0;20,3;629;52,49
2/01/2023 12:00;27;11;1,1;0;272;0;0,1;1,8;1,8;3,6;0;22,1;642;43,57
2/01/2023 13:00;16;10;1,4;0;303;0;0,1;0,5;0,5;1;0;20,5;419;45,79
2/01/2023 14:00;19;9;2,6;0;273;0;0,1;0;0;0;0;21,1;530;47,55
2/01/2023 15:00;21;6;3,2;0;268;0;0,1;0;0;0;0;19;294;53,73
2/01/2023 16:00;17;5;2;0;240;0;0,1;0;0;0;0;17,9;94;57,35
2/01/2023 17:00;16;10;1,9;1;161;15,8;0,3;2,9;12,4;15,3;0;15,8;28;69,08
2/01/2023 18:00;33;8;1,2;0,6;3;10,7;0,4;5,4;15,4;20,8;0;14,1;9;77,39
2/01/2023 19:00;25;16;1,1;0;341;11,3;0,3;0,5;13,1;13,6;0;12,4;0;80,48
2/01/2023 20:00;23;12;0,5;0;307;7,9;0,3;0,7;16,1;16,8;0;12,3;0;81,98
2/01/2023 21:00;20;11;0,4;0;297;1,2;0,7;21,1;21,6;42,7;0;12,4;0;81,99
2/01/2023 22:00;27;9;0,4;0;326;0,8;0,7;21,4;20,7;42,1;0;12,5;0;82,21
2/01/2023 23:00;30;21;0,9;0;338;0,6;0,5;10,1;20,8;30,9;0;12,4;0;82,24
3/01/2023 0:00;34;22;0,3;0;328;0,7;0,5;18,3;20,9;39,2;0;12,2;0;81,8
3/01/2023 1:00;25;19;0,2;0;312;0,5;0,4;11;18;29;0;12,3;0;81,83
3/01/2023 2:00;33;19;0,4;0;330;0,5;0,5;26,7;16,6;43,2;0;12,3;0;82,25
3/01/2023 3:00;35;24;0,3;0;344;0,5;0,4;27,7;14,1;41,8;0;12,2;0;82,38
3/01/2023 4:00;29;17;0,3;0;279;0,6;0,4;27,9;11,1;39;0;12;0;83
3/01/2023 5:00;39;18;0,4;0;345;0,4;0,5;54,5;11,1;65,6;0;11,8;0;83,43
3/01/2023 6:00;28;25;0,2;0;309;0,6;0,5;62,6;10,5;73,1;0;11,5;0;83,61
3/01/2023 7:00;32;16;0,3;0;320;0,8;0,7;59,1;8,8;67,8;0;11;12;83,88
3/01/2023 8:00;37;27;0,5;0;212;2;0,9;63;12,1;75,1;0;12,7;98;84,8
3/01/2023 9:00;42;26;0,8;0;255;7,9;0,4;22,4;13;35,4;0;15,8;249;68,9
3/01/2023 10:00;41;20;0,8;0;241;19,8;0,2;6,3;6;12,3;0;18,3;522;57,49
3/01/2023 11:00;23;11;1,2;0;249;28,5;0,2;3,8;4,8;8,7;0;20;576;47,14
3/01/2023 12:00;29;17;2,4;0;278;30,6;0,1;1,2;1,6;2,9;0;19,4;444;48,92
3/01/2023 13:00;22;4;2,5;0;329;23,6;0,1;0,8;0;0,7;0;17,9;283;55,74
3/01/2023 14:00;15;5;1,7;0;337;24,7;0,1;2;1,2;3,2;0;20,1;534;52,03
3/01/2023 15:00;15;3;1,4;0;324;25,1;0,1;0,8;0,9;1,7;0;19,3;211;49,04
3/01/2023 16:00;17;3;2,2;0;331;23,2;0,1;0;0;0;0;17,5;177;58,61
3/01/2023 17:00;13;2;2,1;0;344;19,7;0,1;1,1;2,3;3,5;0;17;120;60,68
3/01/2023 18:00;17;2;1;0,4;148;14,9;0,2;2,6;6,2;8,8;0;14,4;5;65,41
3/01/2023 19:00;13;6;0,4;0;238;6,7;0,3;5,3;10,5;15,8;0;12,7;0;74,59
3/01/2023 20:00;22;7;0,2;0;301;0,6;0,5;22,1;14,2;36,3;0;12,4;0;78,34
3/01/2023 21:00;26;6;0,2;0;343;0,6;0,6;48,6;11,3;60;0;12;0;80,1
3/01/2023 22:00;35;12;0,4;0;331;0,6;0,6;36;9,7;45,7;0;12;0;82,63
3/01/2023 23:00;23;10;0,3;0;307;0,7;0,6;35,4;11,9;47,2;0;12,1;0;81,94
4/01/2023 0:00;26;13;0,3;0;329;0,6;0,5;26,1;11,5;37,6;0;11,6;0;81
4/01/2023 1:00;23;10;0,4;0;324;0,5;0,5;32;10,5;42,5;0;11,3;0;82,94
4/01/2023 2:00;29;17;0,5;0;342;0,5;0,4;31,7;10,7;42,4;0;11,3;0;82,66
4/01/2023 3:00;26;8;0,3;0;315;0,6;0,3;21,8;10,8;32,6;0;11,3;0;82,1
4/01/2023 4:00;24;7;0,2;0;320;0,5;0,3;22,7;10,3;33;0;11,2;0;82,83
4/01/2023 5:00;16;9;0,3;0;251;0,5;0,3;34,6;9,7;44,3;0;11,1;0;82,77
4/01/2023 6:00;25;12;0,3;0;350;0,5;0,8;83,5;9,1;92,4;0;10,4;0;82,71
4/01/2023 7:00;31;19;0,6;0,1;342;0,6;0,8;85,4;9,3;94,8;0;10,8;9;84,42
4/01/2023 8:00;36;21;0,6;0;306;3,3;0,5;38;9,2;47,2;0;13,1;167;81,18
4/01/2023 9:00;35;21;0,5;0;291;10,4;0,3;14,3;8,9;23,2;0;15,9;269;63,51
4/01/2023 10:00;30;17;0,9;0;272;20,1;0,1;4,3;2,9;7,2;0;18,4;500;53,51
4/01/2023 11:00;16;8;0,9;0;289;23,5;0,1;3,1;2,9;6;0;20,1;463;48,75
4/01/2023 12:00;18;9;0,9;0;234;27,4;0,1;2,6;3;5,5;0;21,2;491;45,78
4/01/2023 13:00;23;20;1,1;0;244;32,1;0,2;3;5,6;8,6;0;21,7;411;42,73
4/01/2023 14:00;27;15;1,1;0;291;30,9;0,1;0,5;1,8;2,4;0;19,6;110;49,47
4/01/2023 15:00;20;11;3,1;0;266;27,4;0;0;0;0;0;19,9;403;52,66
4/01/2023 16:00;15;8;2,8;0;259;24,4;0,1;0,5;0;0,1;0;19,7;362;52,03
4/01/2023 17:00;23;9;1,4;0;229;23,1;0,1;0,3;0;0,4;0;18,7;155;55,92
4/01/2023 18:00;24;7;1;0;246;21,2;0,1;0,3;0,1;0,3;0;16,6;31;61,29
4/01/2023 19:00;14;4;0,7;0;318;18,3;0,1;0,2;4,4;4,6;0;14,3;0;60,2
4/01/2023 20:00;20;6;0,5;0;279;14,8;0,2;0,3;5,9;6,2;0;13,7;0;68,47
4/01/2023 21:00;18;8;0,4;0;298;7,6;0,4;10;9,5;19,5;0;12,5;0;73,88
4/01/2023 22:00;24;11;0,4;0;303;0,7;0,7;46,8;14,9;61,6;0;12,2;0;78,65
4/01/2023 23:00;30;10;0,3;0;276;0,6;0,8;49,2;13,3;62,6;0;11,9;0;80,12
5/01/2023 0:00;36;20;0,5;0;337;0,6;0,5;27,5;12,3;39,9;0;12,4;0;80,04
5/01/2023 1:00;38;24;0,3;0;328;0,7;0,7;50,5;13,9;64,4;0;12,6;0;79,46
5/01/2023 2:00;43;27;0,3;0;308;0,6;0,6;60,7;12,3;72,9;0;11,7;0;79,87
5/01/2023 3:00;33;19;0,4;0;255;0,9;0,4;53,5;11,7;65,2;0;11,7;0;82,98
5/01/2023 4:00;32;14;0,7;0;143;6,7;0,2;14,8;8,5;23,3;0;12,2;0;79,82
5/01/2023 5:00;15;10;0,8;0;142;7,3;0,2;20,3;10;30,3;0;12,4;0;77,98
5/01/2023 6:00;20;5;0,7;0;6;2,6;0,4;36;12;48;0;12,4;0;77,99
5/01/2023 7:00;29;18;0,5;0;351;0,9;0,6;42,7;12,4;55,1;0;12,3;11;80,94
5/01/2023 8:00;30;17;1,1;0;104;14,5;0,2;7,6;5,9;13,5;0;14,4;168;72,35
5/01/2023 9:00;17;9;1,6;0;111;18,6;0,1;3,2;2,2;5,4;0;16,3;300;62,15
5/01/2023 10:00;18;10;1,7;0;117;21,2;0,1;3,2;2,3;5,5;0;17,6;308;55,63
5/01/2023 11:00;16;10;1,9;0;106;18,5;0,1;0;0;0;0;19,2;451;51,35
5/01/2023 12:00;12;12;1,8;0;106;9,9;0;0;0;0;0;19,2;334;50,28
5/01/2023 13:00;18;13;1,9;0;104;0;0;0;0;0;0;18,9;284;51,36
5/01/2023 14:00;22;15;2;0;116;0;0;0;0;0;0;20,6;523;48,04
5/01/2023 15:00;0;11;1,9;0;122;21,1;0,1;3,1;2,4;5,5;0;21;389;45,52
5/01/2023 16:00;18;12;1,7;0;146;19,3;0,1;3,4;3,4;6,8;0;20,6;264;46,18
5/01/2023 17:00;19;11;1,5;0;138;17,3;0,1;3,2;4,4;7,6;0;17,5;67;54,11
5/01/2023 18:00;27;13;1,3;0;160;16;0,2;2;4,9;6,9;0;15,7;1;61,1
5/01/2023 19:00;22;10;1,1;0;130;13;0,2;4,2;7,4;11,6;0;15;0;63,87
5/01/2023 20:00;25;16;0,5;0;167;6,7;0,2;3,6;10,6;14,2;0;14;0;67,87
5/01/2023 21:00;28;14;0,3;0;320;1,9;0,4;16,9;13,7;30,6;0;13,4;0;70,56
5/01/2023 22:00;36;20;0,4;0;208;4,1;0,4;21,9;12;33,9;0;13,7;0;71,88
5/01/2023 23:00;26;15;0,6;0;308;1,5;0,4;15,3;13,1;28,4;0;13,1;0;73,53
6/01/2023 0:00;33;21;0,6;0;337;2,8;0,3;12,4;12,4;24,8;0;12,8;0;74,4
6/01/2023 1:00;31;14;0,7;0;347;0,6;0,4;27;12,9;39,9;0;12,2;0;77,07
6/01/2023 2:00;31;23;0,3;0;304;0,5;0,5;54,2;11;65,3;0;11,5;0;79,67
6/01/2023 3:00;31;25;0,3;0;302;0,5;0,4;53;10,6;63,6;0;11,6;0;80,59
6/01/2023 4:00;28;14;0,5;0;95;2;0,3;36,7;9,8;46,6;0;11,5;0;79,85
6/01/2023 5:00;30;14;0,7;0;336;0,6;0,3;23,7;12;35,8;0;11,1;0;79,76
6/01/2023 6:00;26;16;0,7;0;312;0,7;0,5;56,5;11,4;67,9;0;10,1;0;81,06
6/01/2023 7:00;34;22;0,6;0;307;1,7;0,4;29,1;10,1;39,2;0;10,3;15;83,45
6/01/2023 8:00;28;16;0,8;0;301;6,3;0,3;16,4;8,2;24,6;0;13,8;211;76,09
6/01/2023 9:00;33;24;0,9;0;315;11,9;0,3;8,8;6,9;15,7;0;16,4;280;60,51
6/01/2023 10:00;30;21;0,9;0;283;17,7;0,3;8,2;6,5;14,7;0;18,4;445;53,86
6/01/2023 11:00;28;20;0,9;0;353;22,5;0,2;3,2;4,2;7,4;0;19,1;267;50,89
6/01/2023 12:00;31;15;1,5;0;39;21;0,1;3,6;3,4;6,9;0;20;291;49,82
6/01/2023 13:00;32;16;1,6;0;87;22,9;0,1;3,6;3,3;7;0;21,3;384;45,54
6/01/2023 14:00;27;13;1,7;0;180;26,7;0,2;3,2;5,3;8,6;0;20,7;227;44,77
6/01/2023 15:00;33;20;1,1;0;266;35,5;0,3;2,2;8,4;10,6;0;20,8;191;46,89
6/01/2023 16:00;41;22;3,1;0,6;240;37,3;0,2;0,6;6,1;6,6;0;16,7;37;64,2
6/01/2023 17:00;45;25;0,6;0;107;13,4;0,5;6,4;19,6;26;0;14,4;8;72,32
6/01/2023 18:00;38;19;0,7;0;183;25,6;0,3;1,4;11,5;12,8;0;15;0;75,44
6/01/2023 19:00;37;30;0,6;0;185;23,1;0,3;2;11,8;13,8;0;14,6;0;76,06
6/01/2023 20:00;37;27;1;0;157;9,2;0,4;5,2;17,5;22,7;0;13,6;0;74,54
6/01/2023 21:00;29;18;0,6;0;173;4,6;0,5;8,8;23,3;32,2;0;13,2;0;75,24
6/01/2023 22:00;23;12;0,3;0;143;3,5;0,6;9,5;21,4;30,9;0;13;0;76
6/01/2023 23:00;24;15;0,3;0;319;0,9;0,6;21,2;21,2;42,4;0;13;0;78,09
7/01/2023 0:00;28;22;0,4;0;304;1,1;0,6;31,6;18,9;50,5;0;13;0;79,46
7/01/2023 1:00;27;17;0,4;0;313;2,8;0,4;4,2;14,5;18,7;0;13,2;0;80,72
7/01/2023 2:00;25;14;0,5;0;269;3,5;0,2;3,3;12,9;16,1;0;13,3;0;78,71
7/01/2023 3:00;25;17;0,7;0;358;6,8;0,1;2,5;6,9;9,5;0;12,8;0;76,24
7/01/2023 4:00;12;11;0,8;0;352;3,6;0,1;4,1;9,7;13,8;0;12;0;78,15
7/01/2023 5:00;19;9;0,8;0;338;3,7;0,1;5,4;9,3;14,7;0;11,6;0;78,14
7/01/2023 6:00;23;8;0,4;0;215;2,8;0,2;6,3;9,7;16;0;11,8;0;77,73
7/01/2023 7:00;21;9;0,3;0;356;1,3;0,4;21,4;10;31,4;0;11,9;10;78,26
7/01/2023 8:00;24;11;0,7;0;22;7,9;0,2;9,4;6,8;16,2;0;13,7;82;72,77
7/01/2023 9:00;18;7;0,7;0;57;13,3;0,1;3,3;2,4;5,7;0;15,9;172;64,02
7/01/2023 10:00;19;5;1;0;326;13,1;0,2;5,3;3,5;8,8;0;17;265;57,43
7/01/2023 11:00;23;8;0,9;0;315;15,4;0,1;4;2,5;6,5;0;18,6;316;54,14
7/01/2023 12:00;17;6;1;0;315;18,3;0,1;2,6;1,9;4,5;0;19,5;350;52,67
7/01/2023 13:00;20;10;1,1;0;273;19,8;0,1;1;0,4;1,4;0;20,1;261;48,59
7/01/2023 14:00;14;7;1,2;1,4;297;19,6;0,1;1;2;3;0;16,7;78;60,6
7/01/2023 15:00;23;18;0,8;1,2;169;9,9;0,3;7,3;10,4;17,7;0;14,2;36;72,38
7/01/2023 16:00;25;18;0,7;2,7;156;7,4;0,5;12,9;13,8;26,7;0;13,1;24;76,76
7/01/2023 17:00;26;17;0,6;0,3;157;7,3;0,6;11;15,4;26,5;0;13,4;45;78,68
7/01/2023 18:00;22;18;0,4;0;269;4,8;0,5;5,2;15,4;20,7;0;13,7;6;77,07
7/01/2023 19:00;25;12;0,4;0;350;0,5;0,8;19,5;18,7;38,2;0;13,1;0;80,77
7/01/2023 20:00;24;16;0,2;0;255;0,5;1;37,4;16,3;53,7;0;13,1;0;82,1
7/01/2023 21:00;36;20;0,4;0;336;1,8;0,9;33,5;13,2;46,7;0;12,9;0;82,81
7/01/2023 22:00;27;17;0,4;0;333;6,2;0,4;12,1;7,6;19,6;0;12,5;0;82,44
7/01/2023 23:00;27;17;0,6;0;323;3,8;0,2;3;10,8;13,8;0;12,6;0;83,4
8/01/2023 0:00;24;14;0,8;0;337;3,1;0,2;1,5;10,7;12,3;0;12,4;0;83,24
8/01/2023 1:00;22;9;0,7;0;324;4;0,2;1,9;10,8;12,7;0;12,3;0;82,97
8/01/2023 2:00;25;12;0,7;0;317;4,3;0,2;3,2;9,7;12,8;0;12,4;0;80,99
8/01/2023 3:00;20;17;0,4;0;323;3,2;0,2;1,2;9,9;11,2;0;12,3;0;82,52
8/01/2023 4:00;26;20;0,2;0;329;0,7;0,3;11,3;9,7;21;0;12,2;0;82,95
8/01/2023 5:00;25;12;0,2;0,5;319;0,7;0,2;4,2;9,9;14,1;0;12,3;0;83,59
8/01/2023 6:00;24;13;0,5;0,7;353;0,6;0,4;28,4;8,3;36,7;0;12,1;0;83,79
8/01/2023 7:00;26;16;0,5;0,3;330;2,4;0,2;6,5;8,1;14,6;0;11,9;1;84,79
8/01/2023 8:00;22;13;0,7;0;347;6;0,2;3,4;5,8;9,2;0;12,4;33;84,46
8/01/2023 9:00;22;13;1,1;0;346;7,9;0,2;6,8;5,7;12,5;0;13,6;144;80,84
8/01/2023 10:00;19;10;0,8;0;295;15,5;0,1;2,4;1,6;4,1;0;16,2;233;68,25
8/01/2023 11:00;16;6;1;0;151;17,8;0,1;1,5;1;2,6;0;18;247;57,93
8/01/2023 12:00;12;4;1,2;0;43;19,1;0,1;1,7;0,7;2,4;0;18,3;288;53,05
8/01/2023 13:00;12;5;1,4;0;47;0;0,1;1,7;0,4;2,1;0;19,8;409;47,9
8/01/2023 14:00;17;4;1,5;0;118;22,9;0,1;2,1;1,2;3,4;0;19,6;313;47,19
8/01/2023 15:00;10;4;1,2;0;34;20;0,1;1,2;0,3;1,5;0;19;217;47,21
8/01/2023 16:00;11;2;1,1;0;106;17;0,1;2;1,4;3,4;0;17,9;133;51,99
8/01/2023 17:00;9;2;0,9;0;96;14,7;0,2;2,4;2,7;5,1;0;16,1;46;60,33
8/01/2023 18:00;17;2;1,2;0;77;13,4;0,2;3,1;4;7,1;0;14,7;10;65,34
8/01/2023 19:00;14;8;0,9;0;99;8,3;0,3;6,3;8;14,3;0;13,9;0;68,42
8/01/2023 20:00;18;6;0,3;0;185;6,5;0,3;4,7;7,7;12,4;0;13,3;0;70,09
8/01/2023 21:00;22;6;0,4;0;346;1;0,5;16,7;11,5;28,2;0;11,4;0;74,84
8/01/2023 22:00;18;8;0,5;0;298;2,3;0,3;6,9;9;15,9;0;11,2;0;78,84
8/01/2023 23:00;18;6;0,2;0;286;0,5;0,5;17,2;9,4;26,6;0;10,6;0;79,67
9/01/2023 0:00;27;10;0,2;0;225;0,7;1;64,6;7,6;72,1;0;9,5;0;81,64
9/01/2023 1:00;26;15;0,4;0;335;0;0,9;70,8;6,7;77,5;0;9,5;0;83,67
9/01/2023 2:00;29;9;0,2;0;297;0,6;0,4;30,3;6,1;36,4;0;9,8;0;83,97
9/01/2023 3:00;26;8;0,2;0;322;0,9;0,5;28,7;5,7;34,3;0;9,9;0;83,25
9/01/2023 4:00;25;8;0,4;0;326;0,3;0,4;36,4;6;42,4;0;10;0;83,45
9/01/2023 5:00;21;16;0,3;0;302;0,7;0,2;17,2;5,6;22,8;0;10,2;0;84,09
9/01/2023 6:00;27;6;0,2;0;231;0,7;0,4;48,2;5,6;53,8;0;9,9;0;83,85
9/01/2023 7:00;20;15;0,2;0;290;0,7;0,6;52,6;4,7;57,3;0;10,1;10;84,37
9/01/2023 8:00;22;22;0,6;0;327;3,3;0,4;28,3;5,4;33,6;0;12,2;116;82,7
9/01/2023 9:00;25;14;0,5;0;329;7;0,2;11,4;5,8;17,1;0;15,1;176;68,13
9/01/2023 10:00;20;12;0,6;0;314;12,9;0,1;3,2;2,7;5,9;0;16;154;61,39
9/01/2023 11:00;12;6;0,6;0;216;15,4;0,1;2,1;1,7;3,8;0;17,6;206;56,77
9/01/2023 12:00;9;3;1,3;0;263;20;0;1,1;0,3;1,4;0;20;437;49,18
9/01/2023 13:00;11;3;1,5;0;87;19,9;0;1,4;0,3;1,8;0;20,1;309;46,01
9/01/2023 14:00;14;5;1,4;0;112;18,7;0;1,6;0,4;2;0;21,5;431;45,25
9/01/2023 15:00;11;2;1,5;0;152;18,1;0,1;1,5;0,7;2,2;0;20,8;286;44,72
9/01/2023 16:00;10;1;0,9;0;122;16,1;0,1;2,2;2,1;4,4;0;19,4;163;51,8
9/01/2023 17:00;16;5;1,1;0;253;22,2;0,1;0,4;0,9;1,3;0;20,1;139;50,04
9/01/2023 18:00;22;8;1,8;0;257;27,4;0,1;0,1;1,9;2;0;15,7;6;66,55
9/01/2023 19:00;22;12;1;0;209;25,6;0,1;0;2;2;0;14,5;0;74,32
9/01/2023 20:00;26;18;1,2;1,4;188;18,5;0,4;0,4;12,1;12,5;0;14,1;0;78,27
9/01/2023 21:00;35;29;0,6;0,2;247;15,8;0,3;0,2;8,6;8,8;0;13,4;0;82,12
9/01/2023 22:00;30;22;0,7;0,4;286;15,9;0,2;0;4,8;4,7;0;12,8;0;81,65
9/01/2023 23:00;14;10;0,4;14,1;327;9,7;0,2;2,1;9,3;11,4;0;11,9;0;81,9
10/01/2023 0:00;15;8;0,2;1,1;297;13,6;0,1;0,4;3,7;4,1;0;11,7;0;84,41
10/01/2023 1:00;6;6;0,2;0;300;13,5;0,1;0;1,7;1,7;0;11,9;0;85,36
10/01/2023 2:00;10;3;0,3;1,7;204;13,1;0,1;0,2;1,4;1,6;0;12;0;85,35
10/01/2023 3:00;10;1;0,5;7,9;106;7,7;0,1;7,6;12;19,6;0;11,7;0;85,25
10/01/2023 4:00;6;4;0,1;0,4;5;2,2;0,2;13,2;20;33,2;0;11,5;0;85,3
10/01/2023 5:00;18;5;0,1;0;314;0,4;0,3;38,2;16,3;54,5;0;11,5;0;85,6
10/01/2023 6:00;23;16;0,1;0;326;1,2;0,4;44,7;12,4;57;0;11,6;0;85,96
10/01/2023 7:00;31;20;0,2;0;299;1,1;0,9;78,1;12,7;90,9;0;11,7;6;86,17
10/01/2023 8:00;36;22;0,6;0;342;0,7;0,8;58,6;12,7;71,3;0;12,7;71;86,79
10/01/2023 9:00;36;29;1,2;0;345;4,7;0,4;23,9;8,7;32,6;0;14,3;184;81,46
10/01/2023 10:00;35;21;1,3;0,2;337;6,8;0,2;10;5,7;15,6;0;15,9;232;72,61
10/01/2023 11:00;19;13;1,3;0;339;11,7;0,1;3,5;2,1;5,6;0;16,7;230;64,78
10/01/2023 12:00;16;9;0,4;0,2;246;10,2;0,2;9,2;6,3;15,5;0;17;193;67,53
10/01/2023 13:00;22;11;1,1;0;159;10,3;0,3;13,9;9,8;23,7;0;17,8;257;62,74
10/01/2023 14:00;22;17;1,1;0;192;16,9;0,3;7,4;7,2;14,6;0;18;258;59,14
10/01/2023 15:00;25;9;1,9;0;255;25,3;0,2;3,1;5,2;8,3;0;19;349;56,85
10/01/2023 16:00;22;13;1,5;7,6;274;26,4;0,1;0,4;1,6;2;0;16,1;83;65,08
10/01/2023 17:00;19;10;0,4;1;136;10,5;0,4;13,5;13,8;27,3;0;14,4;14;78,32
10/01/2023 18:00;25;23;1,1;0;185;9,7;0,6;7,8;21;28,8;0;13,8;0;81,09
10/01/2023 19:00;24;22;0,5;0,4;38;3,2;0,8;13,1;26,6;39,7;0;13,1;0;82,06
10/01/2023 20:00;22;18;0,4;0;345;8,6;0,5;9,2;15,6;24,8;0;12,7;0;83,35
10/01/2023 21:00;27;17;0,5;0;327;2;0,5;13,7;18,2;31,9;0;11,9;0;83,26
10/01/2023 22:00;22;8;0,3;0,1;315;1,2;0,4;10,6;14,2;24,8;0;11,1;0;84,06
10/01/2023 23:00;22;10;0,3;0;288;0,8;1,1;80,2;13,3;93,5;0;11,4;0;85,43
11/01/2023 0:00;32;28;0,2;0;307;0,5;0,9;56,4;12;68,5;0;11,8;0;86,07
11/01/2023 1:00;33;18;0,3;1,2;319;0,5;0,8;53,6;12,1;65,7;0;11,8;0;85,84
11/01/2023 2:00;25;8;0,7;0,5;329;0,5;0,5;27,4;12;39,4;0;11,6;0;85,79
11/01/2023 3:00;26;15;0,5;0,3;339;0,2;0,3;13,4;11,3;24,8;0;11,5;0;85,75
11/01/2023 4:00;16;11;0,5;0;324;1,5;0,3;10,6;10,2;20,8;0;10,9;0;84,59
11/01/2023 5:00;17;8;0,2;0;314;0,7;0,3;27,6;9,5;37,1;0;10,5;0;84,54
11/01/2023 6:00;19;10;0,5;0;290;0,3;0,4;46,4;8,9;55,3;0;10,5;0;85,35
11/01/2023 7:00;24;10;0,2;0;298;0,6;0,8;85,3;10,4;95,6;0;10;8;84,6
11/01/2023 8:00;25;20;0,4;0;248;3;0,8;75,4;9,6;85;0;12;167;85,61
11/01/2023 9:00;31;22;0,5;0;262;7,3;0,4;19,5;6,2;25,7;0;16,3;421;65,34
11/01/2023 10:00;24;9;0,9;0;324;13,3;0,2;7,3;3,5;10,9;0;19,2;553;54,67
11/01/2023 11:00;18;8;1,2;0;327;17;0,1;2,6;1,4;4,1;0;19,4;407;51,11
11/01/2023 12:00;21;3;1,5;0;72;16,5;0,1;2,6;1,1;3,7;0;20,4;368;49,34
11/01/2023 13:00;14;1;1,7;0;113;15,5;0,1;3,8;1,7;5,5;0;19,9;312;51,22
11/01/2023 14:00;11;0;1,3;0;149;17,2;0,1;2,5;1,2;3,7;0;21,6;498;48,29
11/01/2023 15:00;11;0;1,1;0;275;16,6;0,2;3,1;2,3;5,4;0;20,8;358;47,26
11/01/2023 16:00;23;4;1,1;0;235;13,6;0,2;7,4;5,9;13,3;0;19,9;112;48,06
11/01/2023 17:00;16;8;1,4;2,5;245;23,4;0,2;0,5;3,2;3,7;0;16,8;41;65,77
11/01/2023 18:00;21;11;1,1;0;208;20,2;0,3;0,5;8,9;9,4;0;14,2;0;77,38
11/01/2023 19:00;25;16;0,6;0;241;16,2;0,3;0,3;10,9;11,2;0;13,8;0;79,82
